"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"USC00484065","GREEN RIVER, WY US","1932-04-04",,"8.9","-3.3",
"USC00484065","GREEN RIVER, WY US","1932-04-05",,"13.9","-1.1",
"USC00484065","GREEN RIVER, WY US","1932-04-06",,"10.0","-5.0",
"USC00484065","GREEN RIVER, WY US","1932-04-07",,"10.6","-7.2",
"USC00484065","GREEN RIVER, WY US","1932-04-08",,"15.0","-4.4",
"USC00484065","GREEN RIVER, WY US","1932-04-09",,"9.4","-8.3",
"USC00484065","GREEN RIVER, WY US","1932-04-10",,"12.2","-6.1",
"USC00484065","GREEN RIVER, WY US","1932-04-11",,"14.4","-5.0",
"USC00484065","GREEN RIVER, WY US","1932-04-12",,"20.6","-1.1",
"USC00484065","GREEN RIVER, WY US","1932-04-13",,"21.7","-1.7",
"USC00484065","GREEN RIVER, WY US","1932-04-14",,"22.2","1.7",
"USC00484065","GREEN RIVER, WY US","1932-04-15",,"17.2","-2.2",
"USC00484065","GREEN RIVER, WY US","1932-04-16",,"16.7","-4.4",
"USC00484065","GREEN RIVER, WY US","1932-04-17",,"24.4","1.1",
"USC00484065","GREEN RIVER, WY US","1932-04-18",,"17.8","3.3",
"USC00484065","GREEN RIVER, WY US","1932-04-19",,"4.4","-3.9",
"USC00484065","GREEN RIVER, WY US","1932-04-20",,"20.6","0.6",
"USC00484065","GREEN RIVER, WY US","1932-04-21",,"17.8","0.0",
"USC00484065","GREEN RIVER, WY US","1932-04-22",,"6.7","0.6",
"USC00484065","GREEN RIVER, WY US","1932-04-23",,"8.9","-2.2",
"USC00484065","GREEN RIVER, WY US","1932-04-24",,"0.6","-3.9",
"USC00484065","GREEN RIVER, WY US","1932-04-25",,"5.0","-1.7",
"USC00484065","GREEN RIVER, WY US","1932-04-26",,"17.8","-1.1",
"USC00484065","GREEN RIVER, WY US","1932-04-27",,"7.8","-2.8",
"USC00484065","GREEN RIVER, WY US","1932-04-28",,"4.4","0.0",
"USC00484065","GREEN RIVER, WY US","1932-04-29",,"5.0","-3.9",
"USC00484065","GREEN RIVER, WY US","1932-04-30",,"10.6","-0.6",
"USC00484065","GREEN RIVER, WY US","1932-05-01",,"18.3","1.7",
"USC00484065","GREEN RIVER, WY US","1932-05-02",,"20.6","3.3",
"USC00484065","GREEN RIVER, WY US","1932-05-03",,"22.8","1.7",
"USC00484065","GREEN RIVER, WY US","1932-05-04",,"21.1","0.6",
"USC00484065","GREEN RIVER, WY US","1932-05-05",,"19.4","1.7",
"USC00484065","GREEN RIVER, WY US","1932-05-06",,"12.2","-2.2",
"USC00484065","GREEN RIVER, WY US","1932-05-07",,"16.7","0.6",
"USC00484065","GREEN RIVER, WY US","1932-05-08",,"16.7","1.1",
"USC00484065","GREEN RIVER, WY US","1932-05-09",,"20.6","3.3",
"USC00484065","GREEN RIVER, WY US","1932-05-10",,"24.4","3.9",
"USC00484065","GREEN RIVER, WY US","1932-05-11",,"21.1","3.3",
"USC00484065","GREEN RIVER, WY US","1932-05-12",,"24.4","2.8",
"USC00484065","GREEN RIVER, WY US","1932-05-13",,"26.7","4.4",
"USC00484065","GREEN RIVER, WY US","1932-05-14",,"28.3","5.6",
"USC00484065","GREEN RIVER, WY US","1932-05-15",,"26.1","6.1",
"USC00484065","GREEN RIVER, WY US","1932-05-16",,"21.1","1.7",
"USC00484065","GREEN RIVER, WY US","1932-05-17",,"18.9","0.0",
"USC00484065","GREEN RIVER, WY US","1932-05-18",,"20.6","1.1",
"USC00484065","GREEN RIVER, WY US","1932-05-19",,"21.7","2.2",
"USC00484065","GREEN RIVER, WY US","1932-05-20",,"25.6","4.4",
"USC00484065","GREEN RIVER, WY US","1932-05-21",,"26.1","6.7",
"USC00484065","GREEN RIVER, WY US","1932-05-22",,"23.9","4.4",
"USC00484065","GREEN RIVER, WY US","1932-05-23",,"27.8","10.6",
"USC00484065","GREEN RIVER, WY US","1932-05-24",,"27.8","4.4",
"USC00484065","GREEN RIVER, WY US","1932-05-25",,"19.4","1.1",
"USC00484065","GREEN RIVER, WY US","1932-05-26",,"15.6","-0.6",
"USC00484065","GREEN RIVER, WY US","1932-05-27",,"20.6","4.4",
"USC00484065","GREEN RIVER, WY US","1932-05-28",,"15.6","0.0",
"USC00484065","GREEN RIVER, WY US","1932-05-29",,"13.3","1.7",
"USC00484065","GREEN RIVER, WY US","1932-05-30",,"12.8","5.6",
"USC00484065","GREEN RIVER, WY US","1932-05-31",,"25.6","0.0",
"USC00484065","GREEN RIVER, WY US","1932-06-01",,"32.8","5.0",
"USC00484065","GREEN RIVER, WY US","1932-06-02",,"15.6","1.1",
"USC00484065","GREEN RIVER, WY US","1932-06-03",,"21.7","3.3",
"USC00484065","GREEN RIVER, WY US","1932-06-04",,"27.2","4.4",
"USC00484065","GREEN RIVER, WY US","1932-06-05",,"25.0","7.2",
"USC00484065","GREEN RIVER, WY US","1932-06-06",,"21.1","4.4",
"USC00484065","GREEN RIVER, WY US","1932-06-07",,"16.7","-1.1",
"USC00484065","GREEN RIVER, WY US","1932-06-08",,"12.8","1.7",
"USC00484065","GREEN RIVER, WY US","1932-06-09",,"20.0","1.7",
"USC00484065","GREEN RIVER, WY US","1932-06-10",,"20.0","1.7",
"USC00484065","GREEN RIVER, WY US","1932-06-11",,"23.3","2.2",
"USC00484065","GREEN RIVER, WY US","1932-06-12",,"22.8","1.1",
"USC00484065","GREEN RIVER, WY US","1932-06-13",,"23.3","3.9",
"USC00484065","GREEN RIVER, WY US","1932-06-14",,"31.1","4.4",
"USC00484065","GREEN RIVER, WY US","1932-06-15",,"27.8","6.1",
"USC00484065","GREEN RIVER, WY US","1932-06-16",,"26.7","4.4",
"USC00484065","GREEN RIVER, WY US","1932-06-17",,"21.7","3.3",
"USC00484065","GREEN RIVER, WY US","1932-06-18",,"23.9","4.4",
"USC00484065","GREEN RIVER, WY US","1932-06-19",,"23.9","4.4",
"USC00484065","GREEN RIVER, WY US","1932-06-20",,"26.1","6.1",
"USC00484065","GREEN RIVER, WY US","1932-06-21",,"27.8","4.4",
"USC00484065","GREEN RIVER, WY US","1932-06-22",,"32.2","7.8",
"USC00484065","GREEN RIVER, WY US","1932-06-23",,"35.6","10.6",
"USC00484065","GREEN RIVER, WY US","1932-06-24",,"36.1","11.7",
"USC00484065","GREEN RIVER, WY US","1932-06-25",,"36.1","12.2",
"USC00484065","GREEN RIVER, WY US","1932-06-26",,"33.3","12.8",
"USC00484065","GREEN RIVER, WY US","1932-06-27",,"31.1","12.8",
"USC00484065","GREEN RIVER, WY US","1932-06-28",,"33.3","10.0",
"USC00484065","GREEN RIVER, WY US","1932-06-29",,"32.8","9.4",
"USC00484065","GREEN RIVER, WY US","1932-06-30",,"33.9","8.9",
"USC00484065","GREEN RIVER, WY US","1932-07-01",,"28.9","12.2",
"USC00484065","GREEN RIVER, WY US","1932-07-02",,"35.0","12.8",
"USC00484065","GREEN RIVER, WY US","1932-07-03",,"30.0","8.9",
"USC00484065","GREEN RIVER, WY US","1932-07-04",,"28.9","9.4",
"USC00484065","GREEN RIVER, WY US","1932-07-05",,"23.3","1.7",
"USC00484065","GREEN RIVER, WY US","1932-07-06",,"29.4","5.6",
"USC00484065","GREEN RIVER, WY US","1932-07-07",,"31.1","6.7",
"USC00484065","GREEN RIVER, WY US","1932-07-08",,"33.3","8.9",
"USC00484065","GREEN RIVER, WY US","1932-07-09",,"34.4","9.4",
"USC00484065","GREEN RIVER, WY US","1932-07-10",,"33.3","10.6",
"USC00484065","GREEN RIVER, WY US","1932-07-11",,"30.0","13.9",
"USC00484065","GREEN RIVER, WY US","1932-07-12",,"26.1","11.7",
"USC00484065","GREEN RIVER, WY US","1932-07-13",,"28.9","11.7",
"USC00484065","GREEN RIVER, WY US","1932-07-14",,"28.9","6.7",
"USC00484065","GREEN RIVER, WY US","1932-07-15",,"29.4","7.8",
"USC00484065","GREEN RIVER, WY US","1932-07-16",,"30.6","8.9",
"USC00484065","GREEN RIVER, WY US","1932-07-17",,"32.8","10.0",
"USC00484065","GREEN RIVER, WY US","1932-07-18",,"32.2","10.0",
"USC00484065","GREEN RIVER, WY US","1932-07-19",,"29.4","13.9",
"USC00484065","GREEN RIVER, WY US","1932-07-20",,"31.7","4.4",
"USC00484065","GREEN RIVER, WY US","1932-07-21",,"32.2","6.7",
"USC00484065","GREEN RIVER, WY US","1932-07-22",,"33.3","11.1",
"USC00484065","GREEN RIVER, WY US","1932-07-23",,"28.9","11.7",
"USC00484065","GREEN RIVER, WY US","1932-07-24",,"32.2","12.2",
"USC00484065","GREEN RIVER, WY US","1932-07-25",,"30.0","8.9",
"USC00484065","GREEN RIVER, WY US","1932-07-26",,"32.2","8.3",
"USC00484065","GREEN RIVER, WY US","1932-07-27",,"33.3","10.6",
"USC00484065","GREEN RIVER, WY US","1932-07-28",,"34.4","14.4",
"USC00484065","GREEN RIVER, WY US","1932-07-29",,"29.4","11.7",
"USC00484065","GREEN RIVER, WY US","1932-07-30",,"31.7","15.6",
"USC00484065","GREEN RIVER, WY US","1932-07-31",,"30.6","12.2",
"USC00484065","GREEN RIVER, WY US","1932-08-01",,"21.1","8.9",
"USC00484065","GREEN RIVER, WY US","1932-08-02",,"26.1","6.1",
"USC00484065","GREEN RIVER, WY US","1932-08-03",,"30.6","6.1",
"USC00484065","GREEN RIVER, WY US","1932-08-04",,"32.2","6.7",
"USC00484065","GREEN RIVER, WY US","1932-08-05",,"31.7","7.2",
"USC00484065","GREEN RIVER, WY US","1932-08-06",,"30.6","5.0",
"USC00484065","GREEN RIVER, WY US","1932-08-07",,"32.2","6.7",
"USC00484065","GREEN RIVER, WY US","1932-08-08",,"32.8","7.2",
"USC00484065","GREEN RIVER, WY US","1932-08-09",,"33.9","13.3",
"USC00484065","GREEN RIVER, WY US","1932-08-10",,"34.4","13.9",
"USC00484065","GREEN RIVER, WY US","1932-08-11",,"28.9","6.7",
"USC00484065","GREEN RIVER, WY US","1932-08-12",,"30.0","6.7",
"USC00484065","GREEN RIVER, WY US","1932-08-13",,"32.8","6.7",
"USC00484065","GREEN RIVER, WY US","1932-08-14",,"33.3","7.2",
"USC00484065","GREEN RIVER, WY US","1932-08-15",,"33.9","11.7",
"USC00484065","GREEN RIVER, WY US","1932-08-16",,"33.3","11.7",
"USC00484065","GREEN RIVER, WY US","1932-08-17",,"33.3","15.0",
"USC00484065","GREEN RIVER, WY US","1932-08-18",,"33.9","12.2",
"USC00484065","GREEN RIVER, WY US","1932-08-19",,"33.9","9.4",
"USC00484065","GREEN RIVER, WY US","1932-08-20",,"35.0","11.7",
"USC00484065","GREEN RIVER, WY US","1932-08-21",,"32.2","12.8",
"USC00484065","GREEN RIVER, WY US","1932-08-22",,"31.7","10.0",
"USC00484065","GREEN RIVER, WY US","1932-08-23",,"35.0","8.3",
"USC00484065","GREEN RIVER, WY US","1932-08-24",,"33.9","7.2",
"USC00484065","GREEN RIVER, WY US","1932-08-25",,"32.8","4.4",
"USC00484065","GREEN RIVER, WY US","1932-08-26",,"31.7","13.9",
"USC00484065","GREEN RIVER, WY US","1932-08-27",,"25.6","11.1",
"USC00484065","GREEN RIVER, WY US","1932-08-28",,"26.1","9.4",
"USC00484065","GREEN RIVER, WY US","1932-08-29",,"27.8","11.1",
"USC00484065","GREEN RIVER, WY US","1932-08-30",,"26.7","0.6",
"USC00484065","GREEN RIVER, WY US","1932-08-31",,"15.6","-1.7",
"USC00484065","GREEN RIVER, WY US","1932-09-01",,"23.9","0.6",
"USC00484065","GREEN RIVER, WY US","1932-09-02",,"26.1","2.8",
"USC00484065","GREEN RIVER, WY US","1932-09-03",,"26.1","2.8",
"USC00484065","GREEN RIVER, WY US","1932-09-04",,"27.8","2.8",
"USC00484065","GREEN RIVER, WY US","1932-09-05",,"28.9","3.3",
"USC00484065","GREEN RIVER, WY US","1932-09-06",,"31.7","7.2",
"USC00484065","GREEN RIVER, WY US","1932-09-07",,"31.7","3.9",
"USC00484065","GREEN RIVER, WY US","1932-09-08",,"29.4","4.4",
"USC00484065","GREEN RIVER, WY US","1932-09-09",,"31.7","1.1",
"USC00484065","GREEN RIVER, WY US","1932-09-10",,"27.2","3.3",
"USC00484065","GREEN RIVER, WY US","1932-09-11",,"28.3","2.2",
"USC00484065","GREEN RIVER, WY US","1932-09-12",,"28.9","2.2",
"USC00484065","GREEN RIVER, WY US","1932-09-13",,"26.1","1.1",
"USC00484065","GREEN RIVER, WY US","1932-09-14",,"27.8","2.8",
"USC00484065","GREEN RIVER, WY US","1932-09-15",,"28.3","3.3",
"USC00484065","GREEN RIVER, WY US","1932-09-16",,"28.9","2.8",
"USC00484065","GREEN RIVER, WY US","1932-09-17",,"27.8","5.0",
"USC00484065","GREEN RIVER, WY US","1932-09-18",,"23.3","5.0",
"USC00484065","GREEN RIVER, WY US","1932-09-19",,"24.4","1.1",
"USC00484065","GREEN RIVER, WY US","1932-09-20",,"23.9","1.7",
"USC00484065","GREEN RIVER, WY US","1932-09-21",,"24.4","2.8",
"USC00484065","GREEN RIVER, WY US","1932-09-22",,"24.4","6.1",
"USC00484065","GREEN RIVER, WY US","1932-09-23",,"26.1","5.6",
"USC00484065","GREEN RIVER, WY US","1932-09-24",,"17.2","5.0",
"USC00484065","GREEN RIVER, WY US","1932-09-25",,"21.1","0.0",
"USC00484065","GREEN RIVER, WY US","1932-09-26",,"23.3","2.2",
"USC00484065","GREEN RIVER, WY US","1932-09-27",,"24.4","5.0",
"USC00484065","GREEN RIVER, WY US","1932-09-28",,"26.1","3.9",
"USC00484065","GREEN RIVER, WY US","1932-09-29",,"26.1","4.4",
"USC00484065","GREEN RIVER, WY US","1932-09-30",,"25.6","4.4",
"USC00484065","GREEN RIVER, WY US","1932-10-01",,"7.8","1.7",
"USC00484065","GREEN RIVER, WY US","1932-10-02",,"26.7","1.7",
"USC00484065","GREEN RIVER, WY US","1932-10-03",,"26.1","5.6",
"USC00484065","GREEN RIVER, WY US","1932-10-04",,"12.8","-5.0",
"USC00484065","GREEN RIVER, WY US","1932-10-05",,"15.6","-4.4",
"USC00484065","GREEN RIVER, WY US","1932-10-06",,"23.9","-1.7",
"USC00484065","GREEN RIVER, WY US","1932-10-07",,"25.0","0.0",
"USC00484065","GREEN RIVER, WY US","1932-10-08",,"18.9","1.7",
"USC00484065","GREEN RIVER, WY US","1932-10-09",,"15.0","1.7",
"USC00484065","GREEN RIVER, WY US","1932-10-10",,"10.6","-3.9",
"USC00484065","GREEN RIVER, WY US","1932-10-11",,"15.0","-1.7",
"USC00484065","GREEN RIVER, WY US","1932-10-12",,"19.4","0.0",
"USC00484065","GREEN RIVER, WY US","1932-10-13",,"22.8","-1.1",
"USC00484065","GREEN RIVER, WY US","1932-10-14",,"23.3","-1.7",
"USC00484065","GREEN RIVER, WY US","1932-10-15",,"20.0","0.0",
"USC00484065","GREEN RIVER, WY US","1932-10-16",,"22.2","1.1",
"USC00484065","GREEN RIVER, WY US","1932-10-17",,"24.4","0.0",
"USC00484065","GREEN RIVER, WY US","1932-10-18",,"11.1","-3.3",
"USC00484065","GREEN RIVER, WY US","1932-10-19",,"1.1","-8.9",
"USC00484065","GREEN RIVER, WY US","1932-10-20",,"1.7","-13.3",
"USC00484065","GREEN RIVER, WY US","1932-10-21",,"-5.6","-12.8",
"USC00484065","GREEN RIVER, WY US","1932-10-22",,"-3.3","-12.2",
"USC00484065","GREEN RIVER, WY US","1932-10-23",,"11.1","-1.1",
"USC00484065","GREEN RIVER, WY US","1932-10-24",,"5.0","-8.3",
"USC00484065","GREEN RIVER, WY US","1932-10-25",,"2.8","-7.8",
"USC00484065","GREEN RIVER, WY US","1932-10-26",,"1.1","-4.4",
"USC00484065","GREEN RIVER, WY US","1932-10-27",,"16.1","-2.2",
"USC00484065","GREEN RIVER, WY US","1932-10-28",,"16.7","-1.1",
"USC00484065","GREEN RIVER, WY US","1932-10-29",,"11.1","-7.2",
"USC00484065","GREEN RIVER, WY US","1932-10-30",,"14.4","-4.4",
"USC00484065","GREEN RIVER, WY US","1932-10-31",,"3.9","-8.9",
"USC00484065","GREEN RIVER, WY US","1932-11-01",,"10.0","-7.8",
"USC00484065","GREEN RIVER, WY US","1932-11-02",,"15.0","-5.0",
"USC00484065","GREEN RIVER, WY US","1932-11-03",,"16.7","-3.9",
"USC00484065","GREEN RIVER, WY US","1932-11-04",,"4.4","-10.0",
"USC00484065","GREEN RIVER, WY US","1932-11-05",,"8.9","-9.4",
"USC00484065","GREEN RIVER, WY US","1932-11-06",,"4.4","-6.1",
"USC00484065","GREEN RIVER, WY US","1932-11-07",,"10.6","-9.4",
"USC00484065","GREEN RIVER, WY US","1932-11-08",,"-1.7","-8.9",
"USC00484065","GREEN RIVER, WY US","1932-11-09",,"8.3","-6.1",
"USC00484065","GREEN RIVER, WY US","1932-11-10",,"7.2","-8.3",
"USC00484065","GREEN RIVER, WY US","1932-11-11",,"2.8","-12.2",
"USC00484065","GREEN RIVER, WY US","1932-11-12",,"3.3","-6.7",
"USC00484065","GREEN RIVER, WY US","1932-11-13",,"10.0","-6.1",
"USC00484065","GREEN RIVER, WY US","1932-11-14",,"15.6","-2.2",
"USC00484065","GREEN RIVER, WY US","1932-11-15",,"4.4","-9.4",
"USC00484065","GREEN RIVER, WY US","1932-11-16",,"5.6","-9.4",
"USC00484065","GREEN RIVER, WY US","1932-11-17",,"7.2","-0.6",
"USC00484065","GREEN RIVER, WY US","1932-11-18",,"10.0","0.6",
"USC00484065","GREEN RIVER, WY US","1932-11-19",,"12.2","-2.2",
"USC00484065","GREEN RIVER, WY US","1932-11-20",,"16.7","0.6",
"USC00484065","GREEN RIVER, WY US","1932-11-21",,"13.9","-5.0",
"USC00484065","GREEN RIVER, WY US","1932-11-22",,"16.7","-5.6",
"USC00484065","GREEN RIVER, WY US","1932-11-23",,"5.0","-9.4",
"USC00484065","GREEN RIVER, WY US","1932-11-24",,"8.9","-12.8",
"USC00484065","GREEN RIVER, WY US","1932-11-25",,"11.1","-10.6",
"USC00484065","GREEN RIVER, WY US","1932-11-26",,"13.3","-7.8",
"USC00484065","GREEN RIVER, WY US","1932-11-27",,"11.1","-9.4",
"USC00484065","GREEN RIVER, WY US","1932-11-28",,"5.6","-7.8",
"USC00484065","GREEN RIVER, WY US","1932-11-29",,"14.4","-12.2",
"USC00484065","GREEN RIVER, WY US","1932-11-30",,"10.0","-6.7",
"USC00484065","GREEN RIVER, WY US","1932-12-01",,"-2.2","-3.9",
"USC00484065","GREEN RIVER, WY US","1932-12-02",,"7.2","-5.0",
"USC00484065","GREEN RIVER, WY US","1932-12-03",,"6.7","-1.1",
"USC00484065","GREEN RIVER, WY US","1932-12-04",,"9.4","-6.7",
"USC00484065","GREEN RIVER, WY US","1932-12-05",,"9.4","-9.4",
"USC00484065","GREEN RIVER, WY US","1932-12-06",,"10.0","-10.0",
"USC00484065","GREEN RIVER, WY US","1932-12-07",,"-2.8","-12.2",
"USC00484065","GREEN RIVER, WY US","1932-12-08",,"-4.4","-22.8",
"USC00484065","GREEN RIVER, WY US","1932-12-09",,"-21.1","-23.9",
"USC00484065","GREEN RIVER, WY US","1932-12-10",,"-16.1","-23.9",
"USC00484065","GREEN RIVER, WY US","1932-12-11",,"-14.4","-24.4",
"USC00484065","GREEN RIVER, WY US","1932-12-12",,"-14.4","-33.9",
"USC00484065","GREEN RIVER, WY US","1932-12-13",,"-13.3","-33.9",
"USC00484065","GREEN RIVER, WY US","1932-12-14",,"-16.1","-30.0",
"USC00484065","GREEN RIVER, WY US","1932-12-15",,"-14.4","-29.4",
"USC00484065","GREEN RIVER, WY US","1932-12-16",,"-13.3","-30.6",
"USC00484065","GREEN RIVER, WY US","1932-12-17",,"-11.1","-21.7",
"USC00484065","GREEN RIVER, WY US","1932-12-18",,"-7.2","-12.2",
"USC00484065","GREEN RIVER, WY US","1932-12-19",,"-2.8","-20.0",
"USC00484065","GREEN RIVER, WY US","1932-12-20",,"-1.7","-12.8",
"USC00484065","GREEN RIVER, WY US","1932-12-21",,"-6.1","-24.4",
"USC00484065","GREEN RIVER, WY US","1932-12-22",,"-15.6","-24.4",
"USC00484065","GREEN RIVER, WY US","1932-12-23",,"-10.0","-26.1",
"USC00484065","GREEN RIVER, WY US","1932-12-24",,"-10.0","-18.9",
"USC00484065","GREEN RIVER, WY US","1932-12-25",,"-4.4","-11.7",
"USC00484065","GREEN RIVER, WY US","1932-12-26",,"3.3","-15.0",
"USC00484065","GREEN RIVER, WY US","1932-12-27",,"-1.1","-12.2",
"USC00484065","GREEN RIVER, WY US","1932-12-28",,"-1.7","-10.0",
"USC00484065","GREEN RIVER, WY US","1932-12-29",,"-3.3","-24.4",
"USC00484065","GREEN RIVER, WY US","1932-12-30",,"-5.0","-17.8",
"USC00484065","GREEN RIVER, WY US","1932-12-31",,"-2.8","-23.9",
"USC00484065","GREEN RIVER, WY US","1933-01-01",,"-3.3","-15.0",
"USC00484065","GREEN RIVER, WY US","1933-01-02",,"0.0","-17.2",
"USC00484065","GREEN RIVER, WY US","1933-01-03",,"3.3","-7.8",
"USC00484065","GREEN RIVER, WY US","1933-01-04",,"3.9","-12.8",
"USC00484065","GREEN RIVER, WY US","1933-01-05",,"1.1","-9.4",
"USC00484065","GREEN RIVER, WY US","1933-01-06",,"5.6","-10.6",
"USC00484065","GREEN RIVER, WY US","1933-01-07",,"3.3","-14.4",
"USC00484065","GREEN RIVER, WY US","1933-01-08",,"5.0","-13.9",
"USC00484065","GREEN RIVER, WY US","1933-01-09",,"6.1","-8.3",
"USC00484065","GREEN RIVER, WY US","1933-01-10",,"10.6","-7.8",
"USC00484065","GREEN RIVER, WY US","1933-01-11",,"-1.1","-12.2",
"USC00484065","GREEN RIVER, WY US","1933-01-12",,"-2.2","-9.4",
"USC00484065","GREEN RIVER, WY US","1933-01-13",,"1.1","-7.2",
"USC00484065","GREEN RIVER, WY US","1933-01-14",,"2.2","-7.2",
"USC00484065","GREEN RIVER, WY US","1933-01-15",,"5.6","-11.1",
"USC00484065","GREEN RIVER, WY US","1933-01-16",,"6.7","-12.2",
"USC00484065","GREEN RIVER, WY US","1933-01-17",,"-1.1","-16.7",
"USC00484065","GREEN RIVER, WY US","1933-01-18",,"1.1","-15.0",
"USC00484065","GREEN RIVER, WY US","1933-01-19",,"-3.9","-13.3",
"USC00484065","GREEN RIVER, WY US","1933-01-20",,"2.2","-13.3",
"USC00484065","GREEN RIVER, WY US","1933-01-21",,"7.8","-12.2",
"USC00484065","GREEN RIVER, WY US","1933-01-22",,"0.0","-14.4",
"USC00484065","GREEN RIVER, WY US","1933-01-23",,"-2.2","-19.4",
"USC00484065","GREEN RIVER, WY US","1933-01-24",,"-1.7","-17.8",
"USC00484065","GREEN RIVER, WY US","1933-01-25",,"-1.1","-11.1",
"USC00484065","GREEN RIVER, WY US","1933-01-26",,"-1.1","-11.7",
"USC00484065","GREEN RIVER, WY US","1933-01-27",,"-6.7","-13.9",
"USC00484065","GREEN RIVER, WY US","1933-01-28",,"-1.1","-12.2",
"USC00484065","GREEN RIVER, WY US","1933-01-29",,"0.6","-16.7",
"USC00484065","GREEN RIVER, WY US","1933-01-30",,"-1.7","-19.4",
"USC00484065","GREEN RIVER, WY US","1933-01-31",,"-1.7","-18.9",
"USC00484065","GREEN RIVER, WY US","1933-02-01",,"15.6","-9.4",
"USC00484065","GREEN RIVER, WY US","1933-02-02",,"-3.9","-19.4",
"USC00484065","GREEN RIVER, WY US","1933-02-03",,"-5.0","-19.4",
"USC00484065","GREEN RIVER, WY US","1933-02-04",,"-5.6","-16.1",
"USC00484065","GREEN RIVER, WY US","1933-02-05",,"-1.1","-21.7",
"USC00484065","GREEN RIVER, WY US","1933-02-06",,"-2.8","-28.9",
"USC00484065","GREEN RIVER, WY US","1933-02-07",,"-2.8","-28.9",
"USC00484065","GREEN RIVER, WY US","1933-02-08",,"-16.1","-28.9",
"USC00484065","GREEN RIVER, WY US","1933-02-09",,"-18.3","-28.9",
"USC00484065","GREEN RIVER, WY US","1933-02-10",,"-17.2","-30.0",
"USC00484065","GREEN RIVER, WY US","1933-02-11",,"-12.2","-17.8",
"USC00484065","GREEN RIVER, WY US","1933-02-12",,"-1.7","-12.2",
"USC00484065","GREEN RIVER, WY US","1933-02-13",,"1.1","-12.2",
"USC00484065","GREEN RIVER, WY US","1933-02-14",,"-1.7","-20.6",
"USC00484065","GREEN RIVER, WY US","1933-02-15",,"2.2","-17.8",
"USC00484065","GREEN RIVER, WY US","1933-02-16",,"1.7","-12.2",
"USC00484065","GREEN RIVER, WY US","1933-02-17",,"-0.6","-15.0",
"USC00484065","GREEN RIVER, WY US","1933-02-18",,"-1.7","-18.3",
"USC00484065","GREEN RIVER, WY US","1933-02-19",,"-2.8","-13.9",
"USC00484065","GREEN RIVER, WY US","1933-02-20",,"-1.1","-7.8",
"USC00484065","GREEN RIVER, WY US","1933-02-21",,"2.2","-13.9",
"USC00484065","GREEN RIVER, WY US","1933-02-22",,"3.9","-6.7",
"USC00484065","GREEN RIVER, WY US","1933-02-23",,"8.3","-8.3",
"USC00484065","GREEN RIVER, WY US","1933-02-24",,"10.0","-12.2",
"USC00484065","GREEN RIVER, WY US","1933-02-25",,"2.2","-15.0",
"USC00484065","GREEN RIVER, WY US","1933-02-26",,"5.6","-15.6",
"USC00484065","GREEN RIVER, WY US","1933-02-27",,"6.7","-10.6",
"USC00484065","GREEN RIVER, WY US","1933-02-28",,"8.9","-6.7",
"USC00484065","GREEN RIVER, WY US","1933-03-01",,"10.0","-7.8",
"USC00484065","GREEN RIVER, WY US","1933-03-02",,"13.3","-6.7",
"USC00484065","GREEN RIVER, WY US","1933-03-03",,"13.9","-7.8",
"USC00484065","GREEN RIVER, WY US","1933-03-04",,"8.3","-9.4",
"USC00484065","GREEN RIVER, WY US","1933-03-05",,"1.1","-12.8",
"USC00484065","GREEN RIVER, WY US","1933-03-06",,"4.4","-7.8",
"USC00484065","GREEN RIVER, WY US","1933-03-07",,"8.9","-6.7",
"USC00484065","GREEN RIVER, WY US","1933-03-08",,"8.3","-6.7",
"USC00484065","GREEN RIVER, WY US","1933-03-09",,"7.8","-5.0",
"USC00484065","GREEN RIVER, WY US","1933-03-10",,"10.0","-2.8",
"USC00484065","GREEN RIVER, WY US","1933-03-11",,"10.6","-7.8",
"USC00484065","GREEN RIVER, WY US","1933-03-12",,"17.8","-5.6",
"USC00484065","GREEN RIVER, WY US","1933-03-13",,"10.0","-1.1",
"USC00484065","GREEN RIVER, WY US","1933-03-14",,"2.2","-5.0",
"USC00484065","GREEN RIVER, WY US","1933-03-15",,"8.3","-6.7",
"USC00484065","GREEN RIVER, WY US","1933-03-16",,"9.4","-8.3",
